60432	100
5028887	5029276	2	1	0	2
5029594	5029655	2	0	2	2
5029851	5030006	2	2	0	2
5029851	5030848	2	2	1	2
5030475	5030848	2	0	1	2
5031682	5036916	2	1	0	2
5031682	5044201	2	1	0	2
5045963	5046020	2	0	0	2
5046746	5046801	2	0	1	2
5046875	5046930	2	1	0	2
5047309	5047494	1	0	0	1
5047582	5047847	1	1	0	1
5049927	5049989	1	0	1	1
5050114	5050170	1	2	1	1
5054713	5055066	1	0	0	1
5055661	5055731	1	2	0	1
5056562	5056621	2	1	1	2
5056802	5056865	2	0	2	2
5058438	5058497	2	0	3	2
5058642	5058700	2	0	1	2
5059098	5059179	2	0	1	2
5059098	5062116	2	0	3	2
5059098	5062334	2	0	2	2
5059364	5060129	2	0	0	2
5064856	5065643	1	0	0	1
5065578	5065643	1	0	0	1
5065880	5065943	1	1	0	1
5066042	5066108	1	1	0	1
5066384	5066510	1	2	2	1
5067843	5069340	1	0	0	1
5072175	5072272	1	0	2	1
5072638	5072694	2	0	0	2
5073077	5073140	2	0	0	2
5074103	5074167	2	0	2	2
5075218	5075276	2	0	2	2
5075889	5075950	2	0	1	2
5076251	5076350	2	0	0	2
5076908	5076962	2	0	1	2
5077343	5077398	2	0	0	2
5077601	5077667	2	0	1	2
5078295	5078354	2	0	0	2
5078489	5078558	2	0	0	2
5078692	5078744	2	0	1	2
5078956	5079024	2	0	1	2
5079150	5079210	2	0	0	2
5093245	5093312	1	0	0	1
5108583	5108640	1	1	1	1
5108797	5108855	1	1	0	1
5108919	5109102	1	1	0	1
5109307	5109360	1	1	0	1
5109573	5109627	1	0	0	1
5109751	5109810	1	1	0	1
5110054	5110117	1	1	0	1
5110535	5110584	1	0	1	1
5110957	5111009	1	3	3	1
5111691	5111769	1	1	0	1
5117523	5124367	3	4	2	1
5117523	5144794	3	3	0	1
5124727	5144794	1	0	0	1
5144882	5145889	1	3	1	1
5146446	5146558	1	2	0	1
5147637	5147698	1	1	0	1
5147814	5150551	1	0	1	1
5150638	5150706	1	4	0	1
5151096	5151162	1	0	0	1
5151248	5151354	1	1	0	1
5151513	5151581	1	2	1	1
5183408	5183719	2	0	0	2
5183661	5184074	2	0	0	2
5184615	5185172	2	0	0	2
5208788	5208852	2	1	2	2
5209020	5209079	2	2	2	2
5209278	5209337	2	0	0	2
5209560	5209617	2	0	1	2
5210231	5210295	2	0	0	2
5210380	5210441	2	0	0	2
5211945	5212013	2	1	0	2
5212072	5213570	2	0	1	2
5213625	5227989	2	1	1	2
5216133	5216244	1	1	1	1
5217806	5218886	1	2	0	1
5228494	5228704	2	3	1	2
5228494	5237266	2	3	1	2
5228494	5241112	2	2	2	2
5232810	5232881	1	1	0	1
5241326	5242258	2	1	0	2
5246569	5246633	2	0	2	2
5246799	5246868	2	0	2	2
5247357	5255536	2	0	3	2
5256517	5271137	2	1	2	2
5256517	5271954	2	1	0	2
5272872	5272927	1	2	2	1
5273369	5273423	1	2	0	1
5275731	5275880	1	1	0	1
5276224	5276279	1	0	0	1
5276360	5276422	1	0	0	1
5276969	5277091	1	1	0	1
5276969	5277094	1	1	0	1
5279140	5279196	2	0	0	2
5279440	5279503	2	2	1	2
5279613	5279826	2	0	1	2
5279984	5280046	2	1	2	2
5280165	5280229	2	0	1	2
5280330	5281997	2	2	2	2
5282410	5296223	2	0	1	2
5282410	5296625	2	0	3	2
5296272	5296625	2	0	5	2
5298124	5298181	2	0	3	2
5299405	5299461	2	0	0	2
5300602	5300658	2	0	0	2
5301410	5301463	2	0	1	2
5301620	5301675	2	0	1	2
5302061	5302114	2	0	1	2
5302253	5302318	2	1	2	2
5304199	5304265	1	1	0	1
5304727	5304782	1	1	0	1
5304978	5305566	1	2	1	1
5305701	5305756	1	0	1	1
5306271	5306330	1	1	1	1
5306748	5306808	1	0	1	1
5307456	5307506	3	2	0	1
5307805	5307861	1	1	0	1
5308069	5308128	1	0	0	1
5310247	5310743	2	0	1	2
5310994	5311746	2	1	0	2
5311820	5312169	2	0	0	2
5311820	5312868	2	0	0	2
5311820	5322431	2	0	2	2
5312221	5312868	2	0	0	2
5322649	5323106	2	0	2	2
5323809	5324121	1	1	1	1
5325485	5325566	1	4	0	1
5329385	5332923	1	3	0	1
5333371	5333426	1	2	0	1
5333689	5333785	1	1	0	1
5334067	5334131	1	0	0	1
5334067	5334134	1	0	1	1
5337714	5339746	1	0	0	1
5340776	5340841	1	1	5	1
5341129	5341195	1	0	0	1
5343890	5343953	2	0	0	2
5344373	5344433	2	0	1	2
5344630	5344681	2	0	0	2
5344863	5344919	2	0	2	2
5346419	5346479	2	0	0	2
5347004	5347073	2	1	1	2
5347622	5347688	2	0	1	2
5348035	5348584	2	0	1	2
5348035	5350048	2	0	1	2
5348035	5352381	2	0	2	2
5348710	5348854	2	0	0	2
5349357	5350048	2	0	1	2
5353086	5353159	1	3	0	1
5353771	5354058	1	3	0	1
5355523	5355592	2	0	3	2
5356173	5356229	2	0	1	2
5356450	5357302	2	0	0	2
5357453	5357719	2	2	0	2
5357453	5358062	2	2	1	2
5359384	5359441	1	1	1	1
5361226	5361285	1	3	0	1
5362258	5362314	2	0	0	2
5362942	5362997	2	0	0	2
5363865	5363930	2	1	1	2
5364262	5364530	2	0	0	2
5364667	5364721	1	1	0	1
5364857	5364913	1	1	0	1
5365260	5365332	2	0	1	2
5365947	5366016	2	0	0	2
5366217	5366325	2	0	0	2
5367623	5367682	1	1	0	1
5368133	5368186	1	0	1	1
5368434	5368499	1	0	0	1
5368570	5368799	1	2	0	1
5368874	5369212	1	3	1	1
5369291	5369349	1	2	0	1
5369477	5369589	1	0	0	1
5369827	5369881	1	1	0	1
5370347	5370403	1	0	0	1
5371185	5371244	1	0	0	1
5371495	5371558	1	2	1	1
5372165	5372250	1	0	0	1
5372172	5372250	1	0	0	1
5372348	5372410	1	3	1	1
5372771	5373143	1	3	0	1
5372771	5373149	1	4	0	1
5373373	5373429	1	0	0	1
5373500	5373754	1	2	3	1
5373500	5374162	1	3	1	1
5373829	5374162	1	3	1	1
5374241	5374299	1	2	0	1
5374427	5374515	1	0	0	1
5374753	5374815	1	3	0	1
5375230	5375297	1	1	0	1
5376097	5376157	1	0	0	1
5376408	5376472	1	2	1	1
5377775	5377831	2	2	2	2
5378558	5378625	1	2	1	1
5380319	5385705	1	0	0	1
5380756	5385705	1	0	0	1
5385838	5385901	1	0	0	1
5385842	5385901	1	2	0	1
5386213	5386272	1	2	1	1
5386502	5386558	1	3	1	1
5386502	5386570	1	5	0	1
5386929	5390518	1	3	1	1
5398768	5398867	1	0	0	1
5398991	5399065	1	4	0	1
5399145	5399203	1	2	2	1
5411688	5411787	2	0	2	2
5413895	5413959	1	2	0	1
5414339	5422004	1	0	2	1
5422067	5422130	1	1	0	1
5422441	5422494	1	1	0	1
5422712	5422767	1	1	0	1
5422956	5423016	1	1	0	1
5423489	5423555	1	0	0	1
5435274	5435353	1	0	0	1
5451249	5467887	1	2	1	1
5468082	5474901	1	2	2	1
5475005	5478908	1	1	0	1
5479194	5479606	1	1	0	1
5479748	5479808	1	1	0	1
5479941	5480047	1	1	0	1
5481353	5481463	1	1	0	1
5481563	5481803	1	1	1	1
5482045	5482435	1	2	0	1
5482597	5483757	1	1	1	1
5484032	5486950	1	2	0	1
5487901	5489285	1	4	0	1
5523628	5523684	1	1	0	1
5529063	5529121	1	1	0	1
5535824	5535891	2	0	0	2
5536060	5536131	2	0	0	2
5536288	5536341	2	1	0	2
5537902	5537961	2	0	0	2
5538130	5538206	2	0	0	2
5538363	5538417	2	2	0	2
5538819	5538872	1	0	0	1
5538819	5538883	1	0	0	1
5546945	5547000	2	0	1	2
5548142	5548190	2	0	1	2
5549933	5550004	2	0	2	2
5553414	5553474	2	0	0	2
5553574	5553634	2	0	1	2
5553721	5553769	2	0	0	2
5554001	5554063	2	0	0	2
5554677	5554794	2	0	0	2
5554894	5554959	2	0	0	2
5555040	5555098	2	0	0	2
5555230	5555760	2	0	1	2
5555882	5555943	2	0	2	2
5562413	5562517	1	0	1	1
5562617	5562668	1	1	0	1
5562783	5562832	1	0	0	1
5576936	5579229	2	3	1	2
5579516	5581150	2	1	1	2
5581315	5581409	2	0	1	2
5581657	5581733	2	2	1	2
5581830	5585195	2	0	1	2
5585602	5585691	2	0	4	2
5585812	5585889	2	0	1	2
5586828	5586992	2	0	1	2
5587125	5588494	2	2	0	2
5588636	5588776	2	0	1	2
5589062	5590205	2	0	0	2
5590309	5591364	2	2	2	2
5591556	5614206	2	2	1	2
5693725	5693860	2	0	1	2
5693725	5693977	2	0	1	2
5694349	5694416	2	0	2	2
5694503	5694711	2	0	1	2
5694506	5694711	2	0	1	2
5695340	5695399	2	0	0	2
5695340	5695401	2	0	0	2
5695358	5695426	1	0	0	1
5695733	5697872	1	2	2	1
5696176	5696235	2	1	1	2
5696488	5696913	2	1	1	2
5715044	5715103	1	4	2	1
5715743	5715861	1	0	0	1
5716220	5716285	1	0	0	1
5717134	5717193	1	3	2	1
5717833	5717972	1	0	0	1
5718331	5718393	1	0	0	1
5749509	5750842	1	0	1	1
5749509	5751135	1	0	0	1
5749515	5751135	1	0	0	1
5750057	5750626	1	1	0	1
5751219	5794918	1	3	0	1
5781092	5781154	2	0	0	2
5789847	5789900	2	1	0	2
5790131	5790194	2	0	1	2
5790725	5803788	2	0	1	2
5795129	5795264	1	3	3	1
5796216	5796624	1	2	2	1
5796961	5797246	1	1	0	1
5797933	5798500	1	3	0	1
5798640	5799063	1	2	1	1
5799189	5799398	1	2	0	1
5799189	5799401	1	2	0	1
5799189	5800692	1	2	0	1
5799789	5800692	1	1	0	1
5803962	5804057	2	0	2	2
5806172	5806308	1	0	2	1
5807292	5807346	2	0	0	2
5807727	5808285	2	0	1	2
5814274	5814342	2	0	0	2
5845715	5847077	3	5	0	1
5845733	5847077	1	0	0	1
5846016	5847077	1	2	0	1
5848139	5873171	1	2	2	1
5848139	5884419	1	2	0	1
5862285	5864446	1	4	2	1
5862285	5884419	1	4	0	1
5864493	5873171	1	1	4	1
5873224	5884419	1	0	0	1
5885059	5888526	1	1	1	1
5888745	5888849	1	5	2	1
5889680	5889741	1	4	0	1
5889890	5889951	1	0	0	1
5899418	5899702	1	1	0	1
5899584	5899702	1	1	0	1
5902302	5902363	2	0	1	2
5902518	5902584	2	1	0	2
5902706	5902764	2	1	2	2
5902981	5903123	2	0	0	2
5903043	5903112	1	0	0	1
5903408	5903476	2	0	1	2
5903636	5903919	2	0	1	2
5904115	5904180	2	0	1	2
5904267	5904345	2	0	0	2
5904407	5904510	2	1	1	2
5904841	5904901	1	1	0	1
5905001	5905153	1	2	0	1
5906171	5906230	2	0	0	2
5906391	5906447	2	1	0	2
5906846	5906899	2	1	1	2
5906846	5906914	2	1	0	2
5907412	5907469	2	0	1	2
5908421	5908475	2	0	1	2
5908777	5909441	2	0	1	2
5911533	5911900	2	0	4	2
5912119	5912180	2	0	1	2
5912455	5912529	2	0	1	2
5912662	5912723	2	1	1	2
5912795	5912977	2	0	1	2
5912795	5912998	2	0	3	2
5912795	5913042	2	0	0	2
5913207	5918184	2	0	1	2
5920959	5921055	2	0	1	2
5920959	5921948	2	0	1	2
5922184	5922356	2	0	0	2
5922536	5922605	2	0	1	2
5922536	5922664	2	0	0	2
5922536	5923577	2	0	1	2
5922536	5923852	2	0	0	2
5926120	5926182	2	0	1	2
5926384	5926446	2	0	2	2
5926958	5935962	1	0	0	1
5932323	5935962	1	2	0	1
5936380	5936445	1	1	0	1
5936564	5937647	1	1	0	1
5937844	5937936	1	1	0	1
5938083	5939225	1	0	0	1
5939465	5939523	1	0	0	1
5939665	5940021	1	2	0	1
5940333	5941994	1	0	0	1
5942164	5943076	1	0	0	1
5943178	5943820	1	3	0	1
5943980	5944044	1	2	0	1
5949709	5949770	2	0	0	2
5952962	5953235	2	1	2	2
5979382	5979436	1	0	0	1
5983597	5983654	2	0	0	2
5985073	5985127	2	2	0	2
5986513	5986563	2	2	0	2
5988135	5988199	2	0	0	2
6018999	6019064	2	1	2	2
6019437	6019488	2	1	4	2
6020205	6020289	2	0	3	2
6020208	6020289	2	0	2	2
6020578	6020631	2	0	0	2
6026670	6026726	2	0	0	2
6030956	6031475	1	0	0	1
6030956	6037201	1	0	0	1
6031710	6037201	1	0	0	1
6034834	6034888	2	0	1	2
6039024	6042367	1	1	0	1
6042517	6045409	1	2	0	1
6042517	6045412	1	5	0	1
6045577	6045994	1	1	0	1
6046268	6046356	1	1	1	1
6046454	6046960	1	1	0	1
6047089	6047756	1	3	1	1
6047900	6048488	1	2	2	1
6048612	6049666	1	1	0	1
6048612	6049675	1	1	0	1
6049779	6049918	1	2	0	1
6050101	6050732	1	1	2	1
6053305	6057022	2	1	1	2
6053305	6059234	2	1	2	2
6057131	6059234	2	1	2	2
6059520	6059761	2	1	1	2
6060079	6060289	2	2	1	2
